6974,entity:school:469,keyword:MSW
12345,entity:school:237,regex:电信科学
10233,entity:school:238,regex:PhD in Soil Science
10327,entity:school:238,regex:MA in Russian and Comparative Literature
24364,entity:school:498,regex:PhD in Physics
16403,entity:school:446,regex:护理硕士
3953,entity:school:317,regex:课程与教学硕士
7290,entity:school:301,regex:工商管理/环境管理
15941,entity:school:507,keyword:MS
15973,entity:school:401,keyword:MA
2969,entity:school:499,regex:电气和计算机工程硕士
16671,entity:school:502,regex:建设管理博士
8700,entity:school:260,regex:MS in Agricultural Education and Communication
17765,entity:school:194,regex:PhD in Biophysics: Program in Molecular Biophysics 
21875,entity:school:235,regex:PhD in Materials Science and Engineering
13253,entity:school:508,regex:园艺学
24026,entity:school:241,regex:分部营养学项目
7081,entity:school:697,regex:神经科学硕士
5070,entity:school:297,regex:人类学
10208,entity:school:238,keyword:PhD
19240,entity:school:293,regex:职业科学
3884,entity:school:317,regex:博物馆学
19998,entity:school:238,regex:PhD in Communication Arts and Sciences
4010,entity:school:317,regex:环境研究硕士
12058,entity:school:153,keyword:MA
17019,entity:school:153,regex:生物药学统计硕士
15762,entity:school:242,regex:英语
15709,entity:school:500,regex:MA in English
21196,entity:school:260,regex:MEng in Aerospace Engineering
14750,entity:school:132,keyword:MMath
3763,entity:school:305,regex:国际传媒
2587,entity:school:131,regex:PhD in Management 
23604,entity:school:237,regex:机械工程
7785,entity:school:294,regex:公共外交
20570,entity:school:300,regex:植物育种和植物遗传学
15320,entity:school:327,regex:心理学
3800,entity:school:145,regex:建筑性能和诊断学博士
16907,entity:school:153,regex:DrPH in Environmental Health Sciences
23900,entity:school:499,keyword:PhD
15368,entity:school:327,regex:PhD in Risk Management and Insuranc
6464,entity:school:137,regex:实验心理学博士
20677,entity:school:399,regex:天气、气候和社会
17657,entity:school:194,regex:全球工商管理硕士
621,entity:school:145,keyword:MS
14959,entity:school:128,regex:外科学博士
22934,entity:school:448,regex:Master of Plant Protection and Pest Management
7498,entity:school:251,regex:Master of Recreation and Resources Development
15384,entity:school:327,keyword:MEng
14445,entity:school:127,regex:物理学硕士
15265,entity:school:128,regex:MPH in Health Promotion
21207,entity:school:260,regex:MS in Agricultural Education and Communication
2588,entity:school:131,regex:管理
19461,entity:school:293,regex:进化、生态学与生物学
2571,entity:school:131,regex:材料科学与工程专业
12849,entity:school:498,regex:生理学与发育生物学
10404,entity:school:300,regex:MS in Animal Sciences
5170,entity:school:466,regex:MS in Sport Management
683,entity:school:256,keyword:MS
18765,entity:school:145,regex:材料科学与工程
11018,entity:school:153,regex:MS in Architecture and Urban Design
3420,entity:school:322,regex:国际卫生政策与管理
11407,entity:school:255,keyword:PhD
11985,entity:school:153,keyword:PhD
17632,entity:school:295,regex:语言学博士
15811,entity:school:505,regex:房地产及建筑环境硕士
15498,entity:school:422,regex:MPH in Dental Public Health
13882,entity:school:131,regex:在航空航天研究硕士
5827,entity:school:173,keyword:LLM
1362,entity:school:496,regex:化学博士
5233,entity:school:466,regex:MS in Kinesiology
16532,entity:school:502,regex:环境化学
9750,entity:school:377,regex:历史学硕士
10553,entity:school:300,regex:制造系统工程硕士
16786,entity:school:250,regex:现代思想和文学博士
13044,entity:school:449,regex:硕士/博士
14298,entity:school:761,regex:新闻与大众传播学硕士
23160,entity:school:448,regex:传播学
1804,entity:school:474,regex:工程力学硕士
15904,entity:school:505,regex:物理学和天文学
11460,entity:school:192,regex:广告学硕士
23646,entity:school:289,regex:系统工程学
3415,entity:school:498,regex:MFA in Studio Art
530,entity:school:194,regex:MSE in Materials Science and Engineering
11774,entity:school:170,regex:统计和经济模型
13615,entity:school:449,keyword:PhD
14400,entity:school:127,regex:生物学硕士
20954,entity:school:260,regex:航空工程
21686,entity:school:230,regex:房地产开发
4482,entity:school:401,keyword:MS
23311,entity:school:448,regex:PhD in Toxicology: Animal and Dairy Science
9888,entity:school:125,regex:考古学
15366,entity:school:327,keyword:PhD
17265,entity:school:136,regex:控制和动力系统博士
23594,entity:school:289,keyword:MEng
20260,entity:school:397,regex:MEng in Electrical Engineering
16879,entity:school:123,regex:设计学硕士
17579,entity:school:295,regex:生物工程硕士
22388,entity:school:443,keyword:LLM
12213,entity:school:299,regex:PhD in Art History
19685,entity:school:238,keyword:MEng
22148,entity:school:302,regex:计算机工程
5694,entity:school:480,regex:圣经和塔木德翻译
9141,entity:school:379,keyword:MS
15278,entity:school:128,regex:MBA/MF
22886,entity:school:448,regex:毒理学：传染病
20149,entity:school:261,regex:MS in Mechanical Engineering
7622,entity:school:735,regex:医学检验学硕士
14351,entity:school:131,keyword:PhD
4774,entity:school:258,regex:生物信息学
24093,entity:school:241,keyword:PhD
18002,entity:school:155,keyword:PhD
12846,entity:school:498,regex:生理学与发育生物学
6065,entity:school:409,regex:MS in Pharmaceutical Science
18503,entity:school:182,regex:美国政府
6377,entity:school:497,regex:机械工程硕士
15732,entity:school:761,regex:MA in TESL/Applied Linguistics
13986,entity:school:131,keyword:PhD
17799,entity:school:155,keyword:JD
14944,entity:school:584,regex:MPhil in Asian and Middle Eastern Studies by Research 
21864,entity:school:230,regex:对外英语教学硕士
12439,entity:school:547,regex:MSc in Global Health Science
19240,entity:school:293,regex:PhD in Occupational Science
15291,entity:school:128,regex:环境与自然资源经济学博士
17512,entity:school:295,keyword:MD
11966,entity:school:153,regex:聋哑人和阅读专家
23108,entity:school:379,regex:安全和安全领导硕士
14229,entity:school:127,regex:社会学硕士
8878,entity:school:192,keyword:MS
21421,entity:school:125,regex:MS in Statistical Practice
14309,entity:school:761,regex:数学
18347,entity:school:404,regex:PhD in Mathematics
14234,entity:school:761,regex:化学硕士
15873,entity:school:507,regex:PhD in Civil Engineering
14991,entity:school:584,regex:教育
8457,entity:school:400,regex:公共政策分析
20333,entity:school:397,regex:英语
10359,entity:school:761,regex:PhD in Construction Management
16735,entity:school:254,regex:MS in Computer Science Professional
14635,entity:school:132,keyword:PhD
10334,entity:school:238,regex:数学
15070,entity:school:584,keyword:MPhil
21760,entity:school:235,regex:城市和区域规划硕士
18357,entity:school:173,keyword:JD
19567,entity:school:495,regex:环境化学硕士
22622,entity:school:125,regex:MS in Project Management
3574,entity:school:371,regex:历史学硕士
10912,entity:school:426,regex:PhD in Cognitive Science
15877,entity:school:241,regex:英语
16512,entity:school:502,regex:植物生物技术
10940,entity:school:426,regex:PhD in Molecular and Cellular Pharmacology
5726,entity:school:434,keyword:MArch
829,entity:school:298,keyword:PhD
20330,entity:school:242,regex:MS in Natural Language Processing
9210,entity:school:379,regex:商务分析硕士
24274,entity:school:498,keyword:MS
14502,entity:school:132,regex:心理学
2895,entity:school:170,regex:机械工程
18338,entity:school:404,regex:航空航天工程
162,entity:school:229,regex:化学和生物工程博士
318,entity:school:241,regex:PhD in Economics
18017,entity:school:299,regex:化学工程
18892,entity:school:433,regex:生物工程
8536,entity:school:427,keyword:JD
14519,entity:school:132,keyword:MA
9132,entity:school:124,regex:PhD in History of Art and Architecture
15945,entity:school:507,regex:MS in Computer Science
14404,entity:school:131,regex:教师教育保健医生
9359,entity:school:155,regex:建筑与城市发展史硕士
16866,entity:school:183,regex:设计研究硕士-技术
14583,entity:school:132,regex:化学工程
23251,entity:school:448,regex:Master of Plant Protection and Pest Management
431,entity:school:258,regex:计算科学，数学和工程
8716,entity:school:474,regex:建筑施工
6788,entity:school:469,keyword:MPH
16776,entity:school:250,keyword:PhD
9320,entity:school:260,regex:PhD in Physics
20283,entity:school:242,regex:历史学
17809,entity:school:299,regex:MA in Classics
13741,entity:school:508,regex:Master of Biomathematics
13623,entity:school:508,regex:MA in Liberal Studies
7951,entity:school:292,regex:修辞与科学技术交流硕士
15808,entity:school:505,regex:房地产及建筑环境
